time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
824.0,-30.07011325323206,5.066913256681126,35.01542555005639,24.14135212255644,4.990427375008982,-26.564069111987113,-40.10541744120417,1.4843832337554106,-0.7440485926271094,-5.045548483621829,40.030132442985916,42387.70606863857,25767.497990710945,25767.497990710945,68155.20405934952,77528.11675949507,77528.11675949507,25767.497990710945,103295.614750206,103295.614750206,103295.614750206,128140.00667215644,91721.5305751647,56581.11988427311,39044.90076765732,24844.391921950428,0.0,63889.29268960774,21117.733133657865,1538.3914636211127,0.0,0.8865776476406624,2.8212380702926794,0.0014959135982669303,354026.78712643025,1555832.8620800427,4.394675540538753,1555832.8620800427,4.394675540538753,0.8500000000000001,0.09593539672713433,4.027634451161993,1.267724738479592,1.0,0.0,4.027634451161926,1.284797851097108,1.2850955987432495,3.134839031465328,19357.094576047533,1973.8743175342788,4632.441516551485,4632.441516551485,5.562401143898945,5.066913256681126,-2.407547957651228,7.474461214332354,3.4302541344559865,3.4302541344559865,0.9800726098445676,0.0,0.0,0.0002317346231908281,7.792013633630502e-05,0.0001538144868545231,0.0006195085263430807,0.09593539672791011,0.07204234433565267,0.02389305239225745,0.0959353433888133,0.07204234433507009,0.023893052392064233,0.37870406139352775,0.37870406139352775,0.12559830004807776,0.0,4.2979507643935335,4.07331947044122,4.976605918817256,4.301499890994705,4.078199345711823,4.976126536608774,24844.391921950428,21117.733133657865,0.85,1.0667703646441475,0.6634555538839667,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519115286909774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.994201558318,1538.3914636211127,0.37870406139352775,0.12559830004807776,6.112874298809886,3.4302541344559865
825.0,-30.070760403141605,5.066768572556081,35.0153991006652,24.14119600960987,4.990389134023565,-26.56465546204609,-40.1059594010934,1.4842841929194497,-0.7433965108961615,-5.045534790230418,40.0300807080908,42387.15503011046,25767.362095005363,25767.362095005363,68154.51712511582,77527.6374873191,77527.6374873191,25767.362095005363,103294.99958232445,103294.99958232445,103294.99958232445,128139.27308335254,91721.29702701398,56580.814569770475,39044.980508048335,24844.273501028085,0.0,63889.25400907642,21117.63247587387,1538.3852774557988,0.0,0.8865779050086332,2.821231042596223,0.0014959135982669303,354026.97615409887,1555830.63001293,4.394666889270372,1555830.63001293,4.394666889270372,0.8499999999999999,0.09593465498570636,4.027634451161993,1.2677241307543596,1.0,0.0,4.0276344511601145,1.2847983466807937,1.2850960743758537,3.134837822267725,19357.045287580437,1973.8692915093775,4632.441516551485,4632.441516551485,5.562371808244065,5.066768572556081,-2.4075055406640473,7.474274113220129,3.430321911573678,3.430321911573678,0.9800919747353366,0.0,0.0,0.00023171900604221043,7.791535326787923e-05,0.00015380365277433122,0.0006194648906284533,0.09593465498655886,0.07204167723709892,0.023892977749459938,0.09593474649004065,0.07204167723645874,0.023892977749247618,0.3787013175767627,0.3787013175767627,0.1255981606976412,0.0,4.298783933871903,4.074526689697052,4.976302580024878,4.302138279334258,4.079381323461689,4.975115269505466,24844.273501028085,21117.63247587387,0.85,1.0667602585472895,0.6634473306589044,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451915425338903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.978863197908,1538.3852774557988,0.3787013175767627,0.1255981606976412,6.112874298809886,3.430321911573678
826.0,-30.071404952895403,5.066624103206088,35.01537276797287,24.140990862529748,4.990295374352051,-26.565245023989203,-40.106505586858816,1.4841354454372047,-0.7424486003419588,-5.045563951851572,40.03003120839054,42386.632772255914,25767.3363219992,25767.3363219992,68153.96909425511,77527.18429063614,77527.18429063614,25767.3363219992,103294.52061263534,103294.52061263534,103294.52061263534,128138.70275744052,91721.06602730956,56580.51450889435,39045.057242683564,24844.182144805178,0.0,63889.23938748874,21117.5548230844,1538.3816120683873,0.0,0.8865779358085519,2.8212150827002223,0.0014959135982669303,354026.5735984573,1555828.4943840555,4.394665853949996,1555828.4943840555,4.394665853949996,0.85,0.09593396780389948,4.027634451161993,1.2677236098470166,1.0,0.0,4.02763445116061,1.2847990746718891,1.2850967825515651,3.1348360460102036,19356.996536942526,1973.8643203277907,4632.441516551485,4632.441516551485,5.562366244653879,5.066624103206088,-2.407494643852207,7.474118747058295,3.4303897872904243,3.4303897872904243,0.980111367797264,0.0,0.0,0.00023170345260490078,7.791053317859976e-05,0.00015379291942630102,0.0006194216606261506,0.09593396780466389,0.0720410521852478,0.023892915619416092,0.09593397853867407,0.07204105218467377,0.023892915619225706,0.3786985779742991,0.3786985779742991,0.12559801521868444,0.0,4.299662009642702,4.0757291325172105,4.9761946014505725,4.303115351509632,4.080484253310317,4.975707231133185,24844.182144805178,21117.5548230844,0.85,1.0667519248570287,0.6634393080684629,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519193045472434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.963561519613,1538.3816120683873,0.3786985779742991,0.12559801521868444,6.112874298809886,3.4303897872904243
827.0,-30.072047035285966,5.066480567069917,35.01534646513118,24.140826088283234,4.990245073798426,-26.56582801861583,-40.10704321609808,1.4840260571196868,-0.741695285932451,-5.045558625342539,40.02997941245757,42386.08574508179,25767.224336340576,25767.224336340576,68153.31008142237,77526.71866737503,77526.71866737503,25767.224336340576,103293.9430037156,103293.9430037156,103293.9430037156,128138.00833563144,91720.83920031972,56580.20627799187,39045.14769147539,24844.06533191584,0.0,63889.21302339123,21117.455532128464,1538.3757050980496,0.0,0.8865781507452528,2.821205735867179,0.0014959135982669303,354026.6471271363,1555826.259688249,4.394658628985994,1555826.259688249,4.394658628985994,0.85,0.09593323673505669,4.027634451161993,1.2677230345411226,1.0,0.0,4.027634451161653,1.2847996184078179,1.285097306507124,3.1348347193262875,19356.94866692262,1973.8594389442492,4632.441516551485,4632.441516551485,5.562342070434253,5.066480567069917,-2.4074581976896328,7.473938764759549,3.4304574866574367,3.4304574866574367,0.9801307104735534,0.0,0.0,0.00023168795966312122,7.790578886989884e-05,0.00015378217079322238,0.0006193783690612601,0.09593323673590587,0.07204039339750556,0.023892843338400308,0.09593331560251292,0.07204039339686788,0.02389284333818881,0.37869584225831915,0.37869584225831915,0.12559787648653886,0.0,4.300501087456155,4.076920392582622,4.975963417283708,4.3038633394101,4.08169549007647,4.975048812287184,24844.06533191584,21117.455532128464,0.85,1.0667420501246425,0.6634310197178876,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451923168189161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.948290359442,1538.3757050980496,0.37869584225831915,0.12559787648653886,6.112874298809886,3.4304574866574367
828.0,-30.072686600439695,5.066337349199655,35.015320246605796,24.140635574609064,4.990157988340978,-26.56641242620707,-40.107584826741345,1.4838838140996522,-0.7406366684713248,-5.045581882213822,40.029929262651414,42385.56605066414,25767.186144431416,25767.186144431416,68152.75219509556,77526.29769484825,77526.29769484825,25767.186144431416,103293.48383927967,103293.48383927967,103293.48383927967,128137.45117775537,91720.64111515625,56579.9094709369,39045.25738246594,24843.9673384757,0.0,63889.22472094164,21117.372237704345,1538.3715253145265,0.0,0.8865782140030628,2.8211890023230475,0.0014959135982669303,354026.32608261367,1555824.0960156324,4.3946565026143665,1555824.0960156324,4.3946565026143665,0.85,0.09593254304041565,4.027634451161993,1.267722497149371,1.0,0.0,4.0276344511616955,1.284800315718613,1.2850979841523738,3.1348330179303088,19356.906862635016,1973.855176093265,4632.441516551485,4632.441516551485,5.562333825989283,5.066337349199655,-2.4074427555137277,7.4737801047133825,3.4305252267617017,3.4305252267617017,0.9801500647890576,0.0,0.0,0.0002316725284091158,7.790100969737337e-05,0.00015377151871174242,0.0006193354663709148,0.09593254304120198,0.07203976313606822,0.023892779905133762,0.09593249278345144,0.07203976313547773,0.02389277990493792,0.37869310977473414,0.37869310977473414,0.12559773560538393,0.0,4.301399481522708,4.078144753369315,4.975870938618698,4.304945213742485,4.082998625618245,4.975456797031995,24843.9673384757,21117.372237704345,0.85,1.0667331227257233,0.6634227639449033,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519270170604264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.933047143786,1538.3715253145265,0.37869310977473414,0.12559773560538393,6.112874298809886,3.4305252267617017
829.0,-30.073322945841788,5.066195064662157,35.01529408488188,24.140475515183084,4.990110407514785,-26.566989984761232,-40.10811784593386,1.4837774464257063,-0.7398686616688224,-5.045575468199683,40.02987848005029,42385.024639766816,25767.074144499704,25767.074144499704,68152.09878426652,77525.84021442365,77525.84021442365,25767.074144499704,103292.91435892336,103292.91435892336,103292.91435892336,128136.76951444321,91720.42121647212,56579.60564178089,39045.35063854582,24843.855155519843,0.0,63889.20579406566,21117.276882191865,1538.3658547825264,0.0,0.886578430809572,2.8211795885854984,0.0014959135982669303,354026.414623482,1555821.905043908,4.394649214801027,1555821.905043908,4.394649214801027,0.85,0.09593181674299434,4.027634451161993,1.2677219196455556,1.0,0.0,4.02763445116102,1.2848008450345147,1.2850984938648125,3.134831726432897,19356.860454778554,1973.8504438089005,4632.441516551485,4632.441516551485,5.562309648688542,5.066195064662157,-2.4074052906541343,7.473600355316291,3.4305928236492895,3.4305928236492895,0.9801693781855113,0.0,0.0,0.00023165717578018015,7.78963066004506e-05,0.00015376086917972957,0.0006192925739488911,0.09593181674382571,0.07203910771311026,0.023892709030715456,0.09593184252368178,0.07203910771248595,0.023892709030508393,0.37869038267934896,0.37869038267934896,0.12559760126569913,0.0,4.302259347684242,4.079360535495937,4.9756492706040945,4.30570680653085,4.084235764785319,4.974774798074407,24843.855155519843,21117.276882191865,0.85,1.0667232114911784,0.66341448626528,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519308508618523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.91783295403,1538.3658547825264,0.37869038267934896,0.12559760126569913,6.112874298809886,3.4305928236492895
830.0,-30.07395667359749,5.066053194574551,35.01526803711348,24.140288668591552,4.99003252119346,-26.567568217912175,-40.108654706832,1.4836440654995937,-0.7389431947799494,-5.045593013675629,40.02982947577865,42384.510543276454,25767.024410512626,25767.024410512626,68151.53495378909,77525.3969815471,77525.3969815471,25767.024410512626,103292.42139205974,103292.42139205974,103292.42139205974,128136.18232180076,91720.20223911929,56579.31580081401,39045.42937589475,24843.76092974102,0.0,63889.19030563577,21117.196790279868,1538.3617538622598,0.0,0.8865785190295061,2.821165286230555,0.0014959135982669303,354026.17242080247,1555819.7907988932,4.394646249344569,1555819.7907988932,4.394646249344569,0.8500000000000001,0.09593112334248294,4.027634451161993,1.2677214201679456,1.0,0.0,4.02763445116137,1.2848015005928963,1.2850991299313006,3.1348301269132732,19356.814241361677,1973.8457313518559,4632.441516551485,4632.441516551485,5.562298912668044,5.066053194574551,-2.4073853846074194,7.473438579181971,3.43066046339581,3.43066046339581,0.9801887038273743,0.0,0.0,0.0002316418872368198,7.78915698715777e-05,0.0001537503173652421,0.0006192500750973392,0.09593112334325739,0.07203847759317054,0.023892645750086847,0.09593110999948772,0.07203847759258898,0.023892645749893957,0.3786876601903254,0.3786876601903254,0.12559746426005083,0.0,4.303144858687176,4.080578504015534,4.9755242961229555,4.306649818895664,4.085417521739998,4.974991033035849,24843.76092974102,21117.196790279868,0.85,1.0667146449620497,0.6634066004047894,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519346653820333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.902661947795,1538.3617538622598,0.3786876601903254,0.12559746426005083,6.112874298809886,3.43066046339581
831.0,-30.07458819776326,5.0659121168787165,35.015242051613484,24.1401192144491,4.989977641630356,-26.5681421666296,-40.10918332552535,1.483531610488186,-0.738186378218586,-5.0455921480369526,40.029779193925165,42383.97193319492,25766.929323500146,25766.929323500146,68150.90125669507,77524.93083259044,77524.93083259044,25766.929323500146,103291.86015609058,103291.86015609058,103291.86015609058,128135.51274148237,91719.96877090927,56579.00987147936,39045.50988825546,24843.652585391785,0.0,63889.162473647244,21117.104697583018,1538.3564234141165,0.0,0.8865787057361844,2.8211553713141075,0.0014959135982669303,354026.1843703184,1555817.6214360225,4.394639973320748,1555817.6214360225,4.394639973320748,0.85,0.0959304068192712,4.027634451161993,1.2677208063984295,1.0,0.0,4.027634451161184,1.2848020581437327,1.2850996680370146,3.134828766526941,19356.76496976543,1973.8407070473027,4632.441516551485,4632.441516551485,5.562278386340375,5.0659121168787165,-2.4073517828913125,7.4732638997700285,3.430727991027153,3.430727991027153,0.9802079974363294,0.0,0.0,0.00023162665277934641,7.788690612394811e-05,0.0001537397466553983,0.000619207500142199,0.09593040682008963,0.07203782981700652,0.02389257700308312,0.09593046065249969,0.07203782981639192,0.023892577002879282,0.37868494232955374,0.37868494232955374,0.1255973308399274,0.0,4.303997526545004,4.081775882810007,4.975329397583209,4.307405769818388,4.086567086072819,4.974551451230866,24843.652585391785,21117.104697583018,0.85,1.0667051909595104,0.6633984590215485,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519384642299762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.887522170227,1538.3564234141165,0.37868494232955374,0.1255973308399274,6.112874298809886,3.430727991027153
832.0,-30.07521700983267,5.065771521664894,35.01521615911698,24.139942007046216,4.989904769207906,-26.568715473565643,-40.109715646225936,1.4834032329324425,-0.7372000182008378,-5.045605395030114,40.029729931832,42383.460242665315,25766.87142565868,25766.87142565868,68150.331668324,77524.50632660354,77524.50632660354,25766.87142565868,103291.37775226223,103291.37775226223,103291.37775226223,128134.93223931848,91719.76856620602,56578.72248223377,39045.606759969174,24843.554487056263,0.0,63889.16124702543,21117.021313997822,1538.3520010408436,0.0,0.8865788168032924,2.821140766562285,0.0014959135982669303,354026.0015051844,1555815.4960719594,4.394636239872838,1555815.4960719594,4.394636239872838,0.85,0.0959297097048028,4.027634451161993,1.2677203146135434,1.0,0.0,4.027634451163024,1.284802690047609,1.2851002805982141,3.134827224725648,19356.722718165933,1973.8363985831995,4632.441516551485,4632.441516551485,5.562265887997705,5.065771521664894,-2.4073284858126143,7.473100007477509,3.4307955212465333,3.4307955212465333,0.9802272917847238,0.0,0.0,0.00023161148466380036,7.788220997618005e-05,0.00015372927468762032,0.000619165322884005,0.09592970970558773,0.07203719697877686,0.023892512726810863,0.09592970027715315,0.07203719697818743,0.023892512726615366,0.37868222773425264,0.37868222773425264,0.12559719596284802,0.0,4.304884891903953,4.082998314741303,4.975198420045558,4.308405376829285,4.087863251347017,4.974649319243724,24843.554487056263,21117.021313997822,0.85,1.0666962961811768,0.6633904627232622,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519422498875045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.872405413653,1538.3520010408436,0.37868222773425264,0.12559719596284802,6.112874298809886,3.4307955212465333
833.0,-30.075843253509678,5.065631838671778,35.01519037186385,24.139786383043997,4.989861316084819,-26.569283526399843,-40.11023961994795,1.4833015889665315,-0.7364527419505293,-5.045597637476435,40.029681212254815,42382.925012797554,25766.76195917399,25766.76195917399,68149.68697197155,77524.05008788966,77524.05008788966,25766.76195917399,103290.81204706365,103290.81204706365,103290.81204706365,128134.26400062945,91719.54750288976,56578.42242776339,39045.69452791819,24843.451953565796,0.0,63889.146481483986,21116.934160530927,1538.346842759325,0.0,0.886579032978889,2.821131784915385,0.0014959135982669303,354026.1085925787,1555813.3941163677,4.394628973273926,1555813.3941163677,4.394628973273926,0.85,0.09592899274516475,4.027634451161993,1.2677197491982954,1.0,0.0,4.02763445116368,1.2848031967558384,1.285100768015523,3.1348259883940788,19356.67606452318,1973.8316412356087,4632.441516551485,4632.441516551485,5.5622422575893555,5.065631838671778,-2.40728952205733,7.472921360729108,3.4308629618851616,3.4308629618851616,0.9802465605386176,0.0,0.0,0.0002315963794121945,7.787758772134053e-05,0.00015371879169085394,0.0006191231012050773,0.09592899274595978,0.07203654910318842,0.023892443642771367,0.09592909659397603,0.0720365491025914,0.023892443642573355,0.37867951806947076,0.37867951806947076,0.1255970636681456,0.0,4.305734778900387,4.084209069025633,4.9749518849369565,4.30914489552589,4.08906670844226,4.973980499366917,24843.451953565796,21116.934160530927,0.85,1.06668645184863,0.6633822385634898,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519460193061673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.857321938603,1538.346842759325,0.37867951806947076,0.1255970636681456,6.112874298809886,3.4308629618851616
834.0,-30.07646671454274,5.065492364110282,35.015164662861736,24.139590735454135,4.989771604228717,-26.56985370066326,-40.11076764492316,1.4831585903409485,-0.7354278381750419,-5.045622754558997,40.02963191695761,42382.41868247962,25766.73694737949,25766.73694737949,68149.1556298591,77523.61905341758,77523.61905341758,25766.73694737949,103290.35600079707,103290.35600079707,103290.35600079707,128133.71276877551,91719.33179258063,56578.13142160907,39045.778189968405,24843.356767978443,0.0,63889.13495794685,21116.853252781675,1538.3428515935316,0.0,0.886579083655882,2.8211152808764592,0.0014959135982669303,354025.76186958887,1555811.2673241193,4.394627269800856,1555811.2673241193,4.394627269800856,0.85,0.09592830984226053,4.027634451161993,1.2677192238951105,1.0,0.0,4.027634451162713,1.284803896791589,1.2851014488925083,3.134824280358892,19356.63054058972,1973.8269990863057,4632.441516551485,4632.441516551485,5.562236858321084,5.065492364110282,-2.4072747611109553,7.472767125221237,3.430930443385013,3.430930443385013,0.9802658409671466,0.0,0.0,0.000231581342180679,7.7872929984785e-05,0.000153708412195894,0.0006190812963935909,0.09592830984302847,0.07203592771311297,0.023892382129915506,0.09592829199592084,0.0720359277125363,0.023892382129724235,0.378676812455615,0.378676812455615,0.12559692634153377,0.0,4.306637063154483,4.085430009991342,4.974885561898361,4.310194916383978,4.090266706959255,4.97457250575286,24843.356767978443,21116.853252781675,0.85,1.066678327617306,0.6633744330765569,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519497733471642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15434.842268956612,1538.3428515935316,0.378676812455615,0.12559692634153377,6.112874298809886,3.430930443385013
