time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_vcc_cycle_expansion_valves_cascade_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
3808.0,-29.956201072320052,5.0227879979166365,35.00476570324981,24.101845279242866,4.996475299975552,-26.46093881801406,-39.97347668102009,1.5011875926988507,-5.016712780545731,-5.01671278053684,40.00926530004459,42337.46984286404,25756.173527514624,25756.173527514624,68093.64337037866,77352.00166252982,77352.00166252982,25756.173527514624,103108.17519004444,103108.17519004444,103108.17519004444,129182.79756094764,124680.539357614,4502.2582033336375,0.0,91503.38950801342,56488.85770140024,38905.035340681316,26074.622370903206,64979.65771158452,19896.187181758512,1450.4904599963675,0.0,0.8868001340498765,2.882922728702182,0.0014947054983599872,1.0,1.0,-4.36706084443432,354425.01936728315,1554932.7596484646,4.387198066390231,1554932.7596484646,4.387198066390231,0.7630479513276005,0.09238001119353449,4.028046144702076,101325.0,128377.22244826297,1.2669846775056794,1.0,0.0,4.028046144701598,1.2847135154397806,1.2850148063821871,3.1353652750537173,22716.569329366812,2316.445404839248,19309.079597093223,1968.9781522837284,0.85,0.849999809263956,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.71180520184,4632.441516551485,5.57527711977897,5.0227879979166365,-2.3331660191238566,7.355954017040493,3.4839849870380166,3.5,0.9954242820108619,0.6,0.0002345077358388902,1.0000383943627937,0.00023449873240948343,198.88604441369284,0.0,1.7970586181776744e-06,5.092864123915529,0.028493018599014725,7.909269139468789e-05,0.00015541504444420234,0.000626018970602171,0.09238001118703358,0.09238001118703358,0.09238001118703358,0.09238001122140052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.7524245062,595.7463400447228,0.0,0.09238001118703358,0.09238001119353449,0.09238001119353449,0.37475260462686594,0.37475260462686594,0.5,9.998463835066945,0.0,0.0,0.0,0.0,0.0,0.0,26074.622370903206,19896.187181758512,0.7630479513276005,1.047922469407514,0.6515495977338174,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512307002701725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.5522688811,25750.0,,,,,,,,,,,,,,,,,2.0,16532.761242098386,1450.4904599963675,0.37475260462686594,6.17534620354742,3.4839849870380166
3809.0,-29.956568855108173,5.022737273199379,35.00475554660532,24.101833265181654,4.996515264231746,-26.46126555901972,-39.9737851699814,1.501186600834968,-5.016677306438055,-5.016677306485845,40.00923836030389,42337.157917147204,25756.086971891546,25756.086971891546,68093.24488903875,77351.78986967893,77351.78986967893,25756.086971891546,103107.87684157048,103107.87684157048,103107.87684157048,129182.41200548496,124680.15788750374,4502.2541179812215,0.0,91503.34329862123,56488.71135780679,38905.14660090493,26074.535163914483,64979.68176481941,19896.138056689415,1450.486878522594,0.0,0.8868004121479306,2.8829264961467738,0.0014947054983599872,1.0,1.0,-4.367963966989805,354425.5094948793,1554931.5978593582,4.387188721476109,1554931.5978593582,4.387188721476109,0.7630486193373993,0.09237993278438905,4.028046144702076,101325.0,128377.21036655075,1.2669845582684505,1.0,0.0,4.028046144702031,1.2847135386701627,1.2850148180505874,3.135365218359574,22716.557857454496,2316.44423502975,19309.075779061535,1968.977762952847,0.85,0.8500000704431201,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.729742726311,4632.441516551485,5.5752367359679615,5.022737273199379,-2.3331444208766596,7.3558816940760385,3.4840075332304634,3.5,0.9954307237801324,0.6,0.00023449873240948343,1.000038266127288,0.00023448975939450274,198.88634805849225,0.0,1.790656460871519e-06,5.074720410109885,0.028494809255475595,7.908993093569369e-05,0.00015540880147378973,0.000625993823629269,0.09237993277885398,0.09237993277885398,0.09237993277885398,0.09237993281489867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.6221777217,595.7463810673522,0.0,0.09237993277885398,0.09237993278438905,0.09237993278438905,0.37475253148304905,0.37475253148304905,0.5,9.998463835166923,0.0,0.0,0.0,0.0,0.0,0.0,26074.535163914483,19896.138056689415,0.7630486193373993,1.047915949103725,0.6515445561949323,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451232910269242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.5341251673,25750.0,,,,,,,,,,,,,,,,,2.0,16532.755321735185,1450.486878522594,0.37475253148304905,6.17534620354742,3.4840075332304634
3810.0,-29.9569353024402,5.022686075349567,35.00474571002613,24.101719096675538,4.9964403180195065,-26.461602632041604,-39.97411405490709,1.5010823733814156,-5.01669786839625,-5.016697868401739,40.00922728174312,42336.936433924064,25756.143747786566,25756.143747786566,68093.08018171063,77351.62982933594,77351.62982933594,25756.143747786566,103107.77357712251,103107.77357712251,103107.77357712251,129182.31812659881,124680.06529541958,4502.252831179226,0.0,91503.30157439275,56488.608190936095,38905.2148705074,26074.544549476293,64979.75941998369,19896.139879359253,1450.4877027071154,0.0,0.8868003476119347,2.8829243124117006,0.0014947054983599872,1.0,1.0,-4.368311752618183,354425.2254007645,1554931.1200911517,4.387190890075392,1554931.1200911517,4.387190890075392,0.7630484145794549,0.09237990860638806,4.028046144702076,101325.0,128377.21203683353,1.2669845747528599,1.0,0.0,4.028046144703156,1.2847140447346648,1.2850153127054087,3.1353639833010454,22716.547499025874,2316.443178763989,19309.067888560556,1968.9769583456691,0.85,0.8500001106853303,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.747785100656,4632.441516551485,5.575227251767681,5.022686075349567,-2.333163953228223,7.355850028577789,3.4840302112706185,3.5,0.9954372032201767,0.6,0.00023448975939450274,1.0000381272911312,0.00023448081927604153,198.88665060154003,0.0,1.7846101805851906e-06,5.0575852517784305,0.02849659386565618,7.90869880651103e-05,0.00015540277132939243,0.0006259695339293775,0.09237990860430562,0.09237990860430562,0.09237990860430562,0.09237990860824155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.5686145969,595.7463979376466,0.0,0.09237990860430562,0.09237990860638806,0.09237990860638806,0.37475245833825416,0.37475245833825416,0.5,9.99846383543754,0.0,0.0,0.0,0.0,0.0,0.0,26074.544549476293,19896.139879359253,0.7630484145794549,1.0479121620257872,0.6515403690599674,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512351128868999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.51699000897,25750.0,,,,,,,,,,,,,,,,,2.0,16532.74941378425,1450.4877027071154,0.37475245833825416,6.17534620354742,3.4840302112706185
3811.0,-29.95730064190855,5.022635655291001,35.004735602471094,24.10171361351388,4.9964867510757704,-26.461927051313022,-39.97441838784141,1.5010879634092635,-5.016659670923104,-5.016659670918278,40.009199790215675,42336.617888439585,25756.050412791945,25756.050412791945,68092.66830123153,77351.4184217572,77351.4184217572,25756.050412791945,103107.46883454914,103107.46883454914,103107.46883454914,129181.9217313645,124679.67310284798,4502.248628516519,0.0,91503.25529404584,56488.4547721428,38905.3339132256,26074.452896815365,64979.78681004097,19896.088447927636,1450.4839138181858,0.0,0.8868006415683609,2.882928369086805,0.0014947054983599872,1.0,1.0,-4.369230242346418,354425.75315596326,1554929.9345076708,4.387181012276588,1554929.9345076708,4.387181012276588,0.7630491242390619,0.092379827901327,4.028046144702076,101325.0,128377.19388642709,1.2669843956222757,1.0,0.0,4.028046144702724,1.2847140370467263,1.2850152935295738,3.135364002063575,22716.536009498384,2316.442007158243,19309.05745714351,1968.9758946371605,0.85,0.8500000813975284,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.765646615851,4632.441516551485,5.575185492722819,5.022635655291001,-2.3331403172468015,7.355775972537803,3.484052662041257,3.5,0.9954436177260735,0.6,0.00023448081927604153,1.000038012134337,0.00023447190649843343,198.88695223073077,0.0,1.7780702167301137e-06,5.0390509942131425,0.02849837193587291,7.908426497654094e-05,0.0001553965542995006,0.0006259444914460901,0.09237982789774885,0.09237982789774885,0.09237982789774885,0.09237982791129175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.43570017995,595.7464398004719,0.0,0.09237982789774885,0.092379827901327,0.092379827901327,0.374752385193362,0.374752385193362,0.5,9.998463835518113,0.0,0.0,0.0,0.0,0.0,0.0,26074.452896815365,19896.088447927636,0.7630491242390619,1.0479053817195587,0.6515351922006851,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512373075129819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.4984557514,25750.0,,,,,,,,,,,,,,,,,2.0,16532.743520327527,1450.4839138181858,0.374752385193362,6.17534620354742,3.484052662041257
3812.0,-29.957664608538447,5.0225846941186765,35.00472584977098,24.10159483496102,4.996405745747608,-26.46226296972193,-39.9747432564385,1.5009790055674932,-5.016683358432658,-5.016683358428826,40.009189813606476,42336.39066089462,25756.11534642628,25756.11534642628,68092.5060073209,77351.26415045602,77351.26415045602,25756.11534642628,103107.37949688229,103107.37949688229,103107.37949688229,129181.84741399187,124679.59989769864,4502.247516293224,0.0,91503.21396080204,56488.3404832111,38905.41497510104,26074.46791710958,64979.88289221062,19896.093281146717,1450.4849904184532,0.0,0.8868005571346128,2.882925853408625,0.0014947054983599872,1.0,1.0,-4.3695355899886295,354425.42587753444,1554929.5042613407,4.3871838494979185,1554929.5042613407,4.3871838494979185,0.7630488700439126,0.09237980708377493,4.028046144702076,101325.0,128377.19433183581,1.266984400018118,1.0,0.0,4.028046144703563,1.2847145651142047,1.285015810269909,3.135362713307452,22716.52574813535,2316.440960790418,19309.045336893858,1968.974658715653,0.85,0.8499999318108232,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.78362686865,4632.441516551485,5.575177849592086,5.0225846941186765,-2.33316210841087,7.355746802529547,3.484075262115839,3.5,0.9954500748902397,0.6,0.00023447190649843343,1.0000378694062881,0.0002344630275227846,198.88725272728956,0.0,1.7726351743852053e-06,5.023648084207672,0.028500144571047294,7.908135823608028e-05,0.00015539054826235315,0.0006259202988513135,0.09237980708283851,0.09237980708283851,0.09237980708283851,0.09237980707140515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.3874646614,595.7464549927769,0.0,0.09237980708283851,0.09237980708377493,0.09237980708377493,0.37475231204763265,0.37475231204763265,0.5,9.99846383579545,0.0,0.0,0.0,0.0,0.0,0.0,26074.46791710958,19896.093281146717,0.7630488700439126,1.0479013346372683,0.6515307319208733,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512394955104582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.483052841395,25750.0,,,,,,,,,,,,,,,,,2.0,16532.7376368501,1450.4849904184532,0.37475231204763265,6.17534620354742,3.484075262115839
3813.0,-29.9580275123571,5.02253457754631,35.00471579032833,24.101594590488844,4.9964582077162625,-26.462584182917084,-39.97504710042847,1.5009898509704294,-5.0166419622503895,-5.016641962215502,40.009161457873844,42336.080615733714,25756.01399438022,25756.01399438022,68092.09461011394,77351.0495823942,77351.0495823942,25756.01399438022,103107.06357677442,103107.06357677442,103107.06357677442,129181.43437905831,124679.19122172565,4502.243157332656,0.0,91503.16765338709,56488.19869821267,38905.52106130491,26074.370802283876,64979.89186358879,19896.038975834002,1450.4809514821595,0.0,0.8868008704999788,2.882930249797276,0.0014947054983599872,1.0,1.0,-4.370486160496569,354425.99782795436,1554928.2814098448,4.3871733195053,1554928.2814098448,4.3871733195053,0.7630496293353046,0.0923797233456231,4.028046144702076,101325.0,128377.17651548597,1.2669842241844163,1.0,0.0,4.028046144701196,1.2847145327173244,1.2850157664578892,3.1353627923724643,22716.51425188797,2316.4397884994337,19309.034118609437,1968.9735147690026,0.85,0.8499998681357842,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.801410352023,4632.441516551485,5.575134449863214,5.02253457754631,-2.333136087798955,7.355670665345265,3.4840976149210063,3.5,0.9954564614060019,0.6,0.0002344630275227846,1.0000377589349414,0.00023445417478285224,198.88755234717183,0.0,1.7659150738265098e-06,5.004603319224329,0.02850191048612112,7.907863970130056e-05,0.00015538438782148405,0.000625895484311221,0.09237972334378025,0.09237972334378025,0.09237972334378025,0.09237972335628582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.2503721384,595.7464981715372,0.0,0.09237972334378025,0.0923797233456231,0.0923797233456231,0.37475223890202325,0.37475223890202325,0.5,9.998463835858624,0.0,0.0,0.0,0.0,0.0,0.0,26074.370802283876,19896.038975834002,0.7630496293353046,1.047894858813532,0.6515258705663769,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512416752923454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.464008076415,25750.0,,,,,,,,,,,,,,,,,2.0,16532.731768697216,1450.4809514821595,0.37475223890202325,6.17534620354742,3.4840976149210063
3814.0,-29.958468852547586,5.0224838385091015,35.00470604215673,24.101447767484956,4.996357950724804,-26.46299352821913,-39.97544318027792,1.5008525059560098,-5.016669414207797,-5.0166694142088195,40.00915032068149,42335.8140108641,25756.088691031986,25756.088691031986,68091.90270189609,77350.85971936195,77350.85971936195,25756.088691031986,103106.94841039393,103106.94841039393,103106.94841039393,129181.33837130935,124679.09631518516,4502.242056124187,0.0,91503.12771695253,56488.08329768926,38905.60491029252,26074.38996091542,64979.994871207935,19896.04560214273,1450.4822628959537,0.0,0.8868007711094557,2.8829273343231803,0.0014947054983599872,1.0,1.0,-4.370904326758421,354425.6185378627,1554927.8011132877,4.387176659316959,1554927.8011132877,4.387176659316959,0.7630493228016529,0.09237970287536915,4.028046144702076,101325.0,128377.18241715187,1.26698428242933,1.0,0.0,4.02804614470132,1.2847151934459096,1.2850164159675572,3.135361179856451,22716.50433729585,2316.4387774924007,19309.02806688989,1968.9728976653485,0.85,0.8499999727153627,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.8193289206765,4632.441516551485,5.575128994719659,5.0224838385091015,-2.333160609535644,7.355644448044746,3.48412013757854,3.5,0.9954628964510114,0.6,0.00023445417478285224,1.00004592031708,0.00023444340906717058,198.88791672659775,0.0,1.760699776714725e-06,4.989823167209531,0.028503671185897837,7.907509604907008e-05,0.00015537907873378217,0.0006258740990609716,0.09237970274270145,0.09237970274270145,0.09237970274270145,0.0923797031026266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.19646638626,595.7465151503403,0.0,0.09237970274270145,0.09237970287536915,0.09237970287536915,0.37475216575565373,0.37475216575565373,0.5,9.99846384840448,0.0,0.0,0.0,0.0,0.0,0.0,26074.38996091542,19896.04560214273,0.7630493228016529,1.0478902443260583,0.6515207348780929,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512438487153227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.4492279244,25750.0,,,,,,,,,,,,,,,,,2.0,16532.725909703764,1450.4822628959537,0.37475216575565373,6.17534620354742,3.48412013757854
3815.0,-29.958823631976184,5.022434151517416,35.00469589398649,24.1014736116864,4.996438104294947,-26.463302659988933,-39.97573469588531,1.5008926669338192,-5.016618122916157,-5.016618122959916,40.009119282619224,42335.48781458326,25755.96244462783,25755.96244462783,68091.4502592111,77350.63821944749,77350.63821944749,25755.96244462783,103106.60066407532,103106.60066407532,103106.60066407532,129180.87642968433,124678.63922276587,4502.237206918458,0.0,91503.06785327397,56487.91745869561,38905.72266064263,26074.275765609007,64979.99842625164,19895.98230501862,1450.477443272012,0.0,0.886801144548912,2.8829327816027988,0.0014947054983599872,1.0,1.0,-4.371942140137207,354426.3272044963,1554926.4625859992,4.387164110663936,1554926.4625859992,4.387164110663936,0.7630502370946263,0.09237960961812143,4.028046144702076,101325.0,128377.15764129032,1.266984037910588,1.0,0.0,4.028046144700019,1.2847150278174466,1.2850162364686633,3.13536158407454,22716.48947557967,2316.4372620191066,19309.0142749173,1968.9714912755426,0.85,0.849999921672518,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.837031599472,4632.441516551485,5.57508030444759,5.022434151517416,-2.3331272656630313,7.355561417180447,3.4841423889315593,3.5,0.9954692539804455,0.6,0.00023444340906717058,1.00003691384549,0.00023443475517884039,198.88820964055387,0.0,2.1411707639972613e-06,6.0680779451682385,0.028505812356661834,7.907248800731624e-05,0.00015537092105985433,0.0006258412395739568,0.09237960962139535,0.09237960962139535,0.09237960962139535,0.0923796095981348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.04640589707,595.7465624134908,0.0,0.09237960962139535,0.09237960961812143,0.09237960961812143,0.3747520926587264,0.3747520926587264,0.5,9.998463848394268,0.0,0.0,0.0,0.0,0.0,0.0,26074.275765609007,19895.98230501862,0.7630502370946263,1.047883224196916,0.6515156792844721,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451246491900379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.52748270235,25750.0,,,,,,,,,,,,,,,,,2.0,16532.718467271538,1450.477443272012,0.3747520926587264,6.17534620354742,3.4841423889315593
3816.0,-29.95918270029372,5.022383559236747,35.00468627387021,24.10132217863577,4.996320299012532,-26.463637593311294,-39.97605558307839,1.5007504321506862,-5.016658746980909,-5.016658747002628,40.00911422202757,42335.26509080314,25756.07107930952,25756.07107930952,68091.33617011266,77350.50087103364,77350.50087103364,25756.07107930952,103106.57195034316,103106.57195034316,103106.57195034316,129180.8921358892,124678.65518347576,4502.236952413438,0.0,91503.02918604307,56487.79341787303,38905.81752018894,26074.320185546032,64980.137705734975,19896.002668520032,1450.4798578824389,0.0,0.8868009561147828,2.882928467212058,0.0014947054983599872,1.0,1.0,-4.372073552993129,354425.7659216172,1554926.2443466238,4.387170442598415,1554926.2443466238,4.387170442598415,0.7630497181494736,0.09237960541118904,4.028046144702076,101325.0,128377.15786399471,1.2669840401085093,1.0,0.0,4.028046144699961,1.2847157110084615,1.2850169087014909,3.1353599167400126,22716.47987607919,2316.4362831424787,19309.0041586001,1968.9704596982763,0.85,0.8499998355349406,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.854919444401,4632.441516551485,5.575082232757004,5.022383559236747,-2.333161415159092,7.355544974395839,3.484164873086583,3.5,0.9954756780247379,0.6,0.00023443475517884039,1.0000373602104036,0.00023442599697426938,198.88850609628855,0.0,1.7211563564210232e-06,4.87775711409718,0.028507533513018254,7.906961728487938e-05,0.000155365137893961,0.0006258179447148761,0.09237960539600092,0.09237960539600092,0.09237960539600092,0.09237960550406013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487430.02193800174,595.7465701199291,0.0,0.09237960539600092,0.09237960541118904,0.09237960541118904,0.37475201955112836,0.37475201955112836,0.5,9.998463848668619,0.0,0.0,0.0,0.0,0.0,0.0,26074.320185546032,19896.002668520032,0.7630497181494736,1.0478792223935698,0.6515108552481067,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512486166799612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.337161871284,25750.0,,,,,,,,,,,,,,,,,2.0,16532.712744228567,1450.4798578824389,0.37475201955112836,6.17534620354742,3.484164873086583
3817.0,-29.95954040905055,5.022334217981312,35.00467617741667,24.101341107767098,4.996393056266478,-26.463952550477217,-39.97635467732323,1.5007805318739778,-5.016598091769879,-5.0165980917604,40.00908123820468,42334.95785809921,25755.920956209015,25755.920956209015,68090.87881430822,77350.28163389594,77350.28163389594,25755.920956209015,103106.20259010495,103106.20259010495,103106.20259010495,129180.3933479705,124678.16164675175,4502.231701218763,0.0,91502.9824272529,56487.65866130183,38905.91529550118,26074.190757865552,64980.10605336673,19895.931463405464,1450.4743279598115,0.0,0.8868013842576407,2.882934908969134,0.0014947054983599872,1.0,1.0,-4.373162941598309,354426.6039653253,1554924.8219076903,4.387156055756508,1554924.8219076903,4.387156055756508,0.7630507749278336,0.09237950429787428,4.028046144702076,101325.0,128377.14483578887,1.2669839115301147,1.0,0.0,4.028046144701755,1.284715588297482,1.2850167747093544,3.135360216217259,22716.468267773704,2316.435099424748,19308.996057939068,1968.9696336607374,0.85,0.8499999132933624,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4619.872524093195,4632.441516551485,5.575028493078276,5.022334217981312,-2.3331211683580775,7.35545538633939,3.4841870013344436,3.5,0.9954820003812695,0.6,0.00023442599697426938,1.0000372188579396,0.0002344172722311156,198.88880143031085,0.0,1.7419062232126288e-06,4.93656223658459,0.02850927541924147,7.906694161337088e-05,0.0001553590553608985,0.0006257934439910236,0.09237950429354205,0.09237950429354205,0.09237950429354205,0.09237950432590528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487429.8624707884,595.7466203458159,0.0,0.09237950429354205,0.09237950429787428,0.09237950429787428,0.37475194643613463,0.37475194643613463,0.5,9.998463848557956,0.0,0.0,0.0,0.0,0.0,0.0,26074.190757865552,19895.931463405464,0.7630507749278336,1.0478726944272247,0.6515064445005744,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512507671518147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42262.395966993776,25750.0,,,,,,,,,,,,,,,,,2.0,16532.70692343887,1450.4743279598115,0.37475194643613463,6.17534620354742,3.4841870013344436
